qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
DU4_S6_NODE_1_length_131420_cov_28.973177_104,ALY09280.1,45.6,68,37,0,4,71,3,70,3.3e-21,81.3,DU4_S6_NODE_1_length_131420_cov_28,112146,ALY09280.1,hypothetical protein JASMINE_8,Arthrobacter phage Jasmine,78.0,KU160650.1,46723.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Jasminevirus,,Jasminevirus jasmine,E,Arthrobacter phage Jasmine,,,KU160650,NC_041875,Complete genome,dsDNA,bacteria,31.008000000000003
DU4_S6_NODE_1_length_131420_cov_28.973177_106,AXG66130.1,81.9,215,39,0,1,215,1,215,3.8999999999999996e-135,380.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66130.1,DNA methylase,Streptomyces phage Annadreamy,224.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,176.085
DU4_S6_NODE_1_length_131420_cov_28.973177_107,AZU97088.1,66.2,68,22,1,1,68,1,67,3.8900000000000003e-22,83.2,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97088.1,hypothetical protein SEA_GILSON_6,Streptomyces phage Gilson,74.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,45.016000000000005
DU4_S6_NODE_1_length_131420_cov_28.973177_109,AZU97085.1,69.4,62,19,0,17,78,7,68,2.34e-25,91.7,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97085.1,hypothetical protein SEA_GILSON_3,Streptomyces phage Gilson,69.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,43.028000000000006
DU4_S6_NODE_1_length_131420_cov_28.973177_110,CAP45441.1,45.5,88,44,4,10,94,4,90,2.57e-15,71.2,DU4_S6_NODE_1_length_131420_cov_28,112146,CAP45441.1,hypothetical protein,Bruynoghevirus LUZ24,149.0,AM910650.1,45625.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Bruynoghevirus,,Bruynoghevirus LUZ24,E,Pseudomonas phage LUZ24,,,AM910650,NC_010325,Complete genome,dsDNA,bacteria,40.04
DU4_S6_NODE_1_length_131420_cov_28.973177_111,AZU97312.1,43.8,80,42,1,3,79,4,83,1.04e-18,75.9,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97312.1,hypothetical protein SEA_GILSON_267,Streptomyces phage Gilson,93.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,35.04
DU4_S6_NODE_1_length_131420_cov_28.973177_112,AXQ63494.1,42.3,149,72,3,1,149,1,135,1.35e-31,112.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63494.1,hypothetical protein SEA_COMRADE_263,Streptomyces phage Comrade,135.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,63.026999999999994
DU4_S6_NODE_1_length_131420_cov_28.973177_113,AXH49381.1,46.0,124,63,4,5,125,35,157,1.07e-32,114.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49381.1,hypothetical protein SEA_BLUEEYEDBEAUTY_274,Streptomyces phage Blueeyedbeauty,157.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,57.04
DU4_S6_NODE_1_length_131420_cov_28.973177_114,AXG66340.1,67.1,82,27,0,50,131,1,82,1.2000000000000002e-37,125.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66340.1,hypothetical protein SEA_ANNADREAMY_261,Streptomyces phage Annadreamy,82.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,55.02199999999999
DU4_S6_NODE_1_length_131420_cov_28.973177_115,AXQ63493.1,65.9,129,40,2,1,126,1,128,7.98e-59,180.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63493.1,hypothetical protein SEA_COMRADE_262,Streptomyces phage Comrade,128.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,85.01100000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_118,AXH49377.1,69.7,66,20,0,3,68,2,67,2.25e-33,112.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49377.1,hypothetical protein SEA_BLUEEYEDBEAUTY_270,Streptomyces phage Blueeyedbeauty,80.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,46.002
DU4_S6_NODE_1_length_131420_cov_28.973177_119,AZU97307.1,38.6,70,43,0,8,77,10,79,3.9e-13,60.8,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97307.1,hypothetical protein SEA_GILSON_262,Streptomyces phage Gilson,81.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,27.02
DU4_S6_NODE_1_length_131420_cov_28.973177_12,AXQ63372.1,66.2,65,22,0,1,65,1,65,4.65e-28,97.8,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63372.1,hypothetical protein SEA_COMRADE_110,Streptomyces phage Comrade,69.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,43.03
DU4_S6_NODE_1_length_131420_cov_28.973177_122,AXH49375.1,59.3,59,24,0,20,78,1,59,1.52e-18,73.9,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49375.1,hypothetical protein SEA_BLUEEYEDBEAUTY_268,Streptomyces phage Blueeyedbeauty,59.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,34.986999999999995
DU4_S6_NODE_1_length_131420_cov_28.973177_125,APC46274.2,55.3,47,16,1,30,76,1,42,3.44e-10,52.4,DU4_S6_NODE_1_length_131420_cov_28,112146,APC46274.2,hypothetical protein,Streptomyces phage BRock,45.0,KX925554.1,112523.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Borockvirus,,Borockvirus brock,E,Streptomyces phage BRock,,,KX925554,NC_048650,Complete genome,dsDNA,bacteria,25.990999999999996
DU4_S6_NODE_1_length_131420_cov_28.973177_126,AXH49372.1,67.5,157,46,3,1,156,1,153,4.3e-75,223.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49372.1,hypothetical protein SEA_BLUEEYEDBEAUTY_265,Streptomyces phage Blueeyedbeauty,158.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,105.97500000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_127,AZU97301.1,62.9,132,47,2,4,134,2,132,2.14e-57,177.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97301.1,hypothetical protein SEA_GILSON_256,Streptomyces phage Gilson,132.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,83.028
DU4_S6_NODE_1_length_131420_cov_28.973177_128,AXH49370.1,51.2,84,32,4,35,112,22,102,7.24e-14,65.5,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49370.1,hypothetical protein SEA_BLUEEYEDBEAUTY_263,Streptomyces phage Blueeyedbeauty,111.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,43.008
DU4_S6_NODE_1_length_131420_cov_28.973177_13,AZU97182.1,73.1,52,14,0,1,52,1,52,2.23e-19,74.7,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97182.1,hypothetical protein SEA_GILSON_112,Streptomyces phage Gilson,52.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,38.012
DU4_S6_NODE_1_length_131420_cov_28.973177_133,AXG66326.1,50.9,114,49,3,10,116,35,148,3.66e-28,102.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66326.1,hypothetical protein SEA_ANNADREAMY_247,Streptomyces phage Annadreamy,155.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,58.025999999999996
DU4_S6_NODE_1_length_131420_cov_28.973177_134,AXG66353.1,41.8,110,57,1,1,110,1,103,6.970000000000001e-31,107.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66353.1,hypothetical protein SEA_ANNADREAMY_243,Streptomyces phage Annadreamy,103.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,45.980000000000004
DU4_S6_NODE_1_length_131420_cov_28.973177_135,AXG66322.1,54.0,50,21,1,39,88,1,48,1.59e-09,51.2,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66322.1,hypothetical protein SEA_ANNADREAMY_242,Streptomyces phage Annadreamy,48.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,27.0
DU4_S6_NODE_1_length_131420_cov_28.973177_136,AXQ63477.1,34.9,169,99,4,1,161,1,166,1.49e-31,113.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63477.1,hypothetical protein SEA_COMRADE_246,Streptomyces phage Comrade,167.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,58.980999999999995
DU4_S6_NODE_1_length_131420_cov_28.973177_139,AZU97293.1,89.8,59,6,0,1,59,2,60,8.64e-38,121.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97293.1,hypothetical protein SEA_GILSON_248,Streptomyces phage Gilson,60.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,52.98199999999999
DU4_S6_NODE_1_length_131420_cov_28.973177_14,AXQ63370.1,67.8,183,48,2,2,173,5,187,1.53e-87,256.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63370.1,DnaQ-like DNA polymerase III subunit,Streptomyces phage Comrade,187.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,124.074
DU4_S6_NODE_1_length_131420_cov_28.973177_140,AVD99382.1,51.4,70,33,1,11,80,8,76,6.05e-17,71.2,DU4_S6_NODE_1_length_131420_cov_28,112146,AVD99382.1,hypothetical protein SEA_BILLNYE_211,Streptomyces phage BillNye,88.0,MG757153.1,127084.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wilnyevirus,,Wilnyevirus billnye,E,Streptomyces phage BillNye,,,MG757153,NC_042105,Complete genome,dsDNA,bacteria,35.98
DU4_S6_NODE_1_length_131420_cov_28.973177_141,AXG66315.1,45.3,95,46,3,5,94,4,97,1.18e-18,76.6,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66315.1,hypothetical protein SEA_ANNADREAMY_232,Streptomyces phage Annadreamy,105.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,43.035
DU4_S6_NODE_1_length_131420_cov_28.973177_143,AXQ63506.1,66.7,60,20,0,3,62,4,63,1.08e-19,76.3,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63506.1,hypothetical protein SEA_COMRADE_237,Streptomyces phage Comrade,63.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,40.02
DU4_S6_NODE_1_length_131420_cov_28.973177_144,AXG66350.1,58.6,87,36,0,6,92,36,122,1.24e-30,107.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66350.1,hypothetical protein SEA_ANNADREAMY_226,Streptomyces phage Annadreamy,123.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,50.982
DU4_S6_NODE_1_length_131420_cov_28.973177_149,AZU97279.1,46.5,43,22,1,30,72,26,67,8.76e-08,47.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97279.1,hypothetical protein SEA_GILSON_234,Streptomyces phage Gilson,71.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,19.995
DU4_S6_NODE_1_length_131420_cov_28.973177_15,QBP31020.1,42.2,109,57,3,26,130,5,111,5.23e-19,79.0,DU4_S6_NODE_1_length_131420_cov_28,112146,QBP31020.1,hypothetical protein SEA_EGOLE_125,Streptomyces phage EGole,116.0,MK494112.1,135653.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus egole,E,Streptomyces phage Egole,,,MK494112,NC_055791,Complete genome,dsDNA,bacteria,45.998000000000005
DU4_S6_NODE_1_length_131420_cov_28.973177_151,AXH49338.1,69.5,190,57,1,1,189,1,190,6.67e-96,278.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49338.1,phosphoesterase,Streptomyces phage Blueeyedbeauty,190.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,132.04999999999998
DU4_S6_NODE_1_length_131420_cov_28.973177_152,AZU97277.1,87.3,71,9,0,1,71,1,71,4.84e-45,140.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97277.1,hypothetical protein SEA_GILSON_232,Streptomyces phage Gilson,72.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,61.983
DU4_S6_NODE_1_length_131420_cov_28.973177_154,AXG66305.1,48.5,66,34,0,6,71,2,67,7.08e-16,67.4,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66305.1,hypothetical protein SEA_ANNADREAMY_220,Streptomyces phage Annadreamy,74.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,32.01
DU4_S6_NODE_1_length_131420_cov_28.973177_156,AXH49335.1,75.0,120,30,0,1,120,1,120,1.06e-61,186.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49335.1,hypothetical protein SEA_BLUEEYEDBEAUTY_228,Streptomyces phage Blueeyedbeauty,120.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,90.0
DU4_S6_NODE_1_length_131420_cov_28.973177_16,AUO78184.1,34.6,153,70,5,1,142,1,134,9.59e-17,75.1,DU4_S6_NODE_1_length_131420_cov_28,112146,AUO78184.1,hypothetical protein RSEGYP2_24,Ralstonia phage RsoP1EGY,163.0,MG711516.1,41297.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,,Gyeongsanvirus,,Gyeongsanvirus RsoP1EGY,E,Ralstonia phage RsoP1EGY,,,MG711516,NC_047946,Complete genome,dsDNA,bacteria,52.938
DU4_S6_NODE_1_length_131420_cov_28.973177_161,AXQ63461.1,62.6,131,48,1,1,130,1,131,2.16e-59,181.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63461.1,hypothetical protein SEA_COMRADE_226,Streptomyces phage Comrade,131.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,82.006
DU4_S6_NODE_1_length_131420_cov_28.973177_162,AXG66295.1,77.9,68,15,0,13,80,1,68,1.39e-33,112.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66295.1,hypothetical protein SEA_ANNADREAMY_210,Streptomyces phage Annadreamy,74.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,52.97200000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_163,AZU97266.1,67.4,89,29,0,1,89,1,89,2.56e-41,132.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97266.1,hypothetical protein SEA_GILSON_221,Streptomyces phage Gilson,89.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,59.986000000000004
DU4_S6_NODE_1_length_131420_cov_28.973177_165,AZU97265.1,54.5,77,32,1,4,80,6,79,2.6900000000000002e-21,82.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97265.1,hypothetical protein SEA_GILSON_220,Streptomyces phage Gilson,95.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,41.965
DU4_S6_NODE_1_length_131420_cov_28.973177_167,AZU97263.1,67.9,340,97,4,1,329,1,339,8.48e-164,462.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97263.1,hypothetical protein SEA_GILSON_218,Streptomyces phage Gilson,340.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,230.86
DU4_S6_NODE_1_length_131420_cov_28.973177_168,AZU97262.1,51.9,106,50,1,1,105,1,106,2.84e-34,116.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97262.1,hypothetical protein SEA_GILSON_217,Streptomyces phage Gilson,106.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,55.014
DU4_S6_NODE_1_length_131420_cov_28.973177_169,AZU97261.1,58.3,192,71,4,3,188,2,190,5.83e-67,205.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97261.1,Lsr2-like DNA bridging protein,Streptomyces phage Gilson,192.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,111.93599999999999
DU4_S6_NODE_1_length_131420_cov_28.973177_17,AXQ63366.1,77.1,541,121,1,1,541,1,538,4.1500000000000003e-302,829.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63366.1,Ro-like RNA binding protein,Streptomyces phage Comrade,538.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,417.111
DU4_S6_NODE_1_length_131420_cov_28.973177_170,AXG66287.1,59.7,119,35,2,1,106,1,119,2.3199999999999997e-41,134.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66287.1,hypothetical protein SEA_ANNADREAMY_202,Streptomyces phage Annadreamy,120.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,71.043
DU4_S6_NODE_1_length_131420_cov_28.973177_171,AZU97258.1,64.2,53,18,1,1,52,3,55,8.32e-20,75.9,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97258.1,hypothetical protein SEA_GILSON_213,Streptomyces phage Gilson,55.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,34.026
DU4_S6_NODE_1_length_131420_cov_28.973177_173,AXG66284.1,57.4,54,18,1,1,49,1,54,8.32e-15,63.2,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66284.1,hypothetical protein SEA_ANNADREAMY_199,Streptomyces phage Annadreamy,55.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,30.996000000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_174,AXG66278.1,72.4,217,60,0,1,217,1,217,1.5199999999999998e-115,330.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66278.1,RNA ligase,Streptomyces phage Annadreamy,219.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,157.108
DU4_S6_NODE_1_length_131420_cov_28.973177_175,AXH49308.1,40.3,62,37,0,1,62,1,62,2.96e-10,52.4,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49308.1,hypothetical protein SEA_BLUEEYEDBEAUTY_200,Streptomyces phage Blueeyedbeauty,62.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,24.985999999999997
DU4_S6_NODE_1_length_131420_cov_28.973177_177,AZU97250.1,38.2,55,34,0,1,55,1,55,9.45e-11,53.1,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97250.1,hypothetical protein SEA_GILSON_205,Streptomyces phage Gilson,55.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,21.01
DU4_S6_NODE_1_length_131420_cov_28.973177_178,AXH49305.1,72.5,40,11,0,9,48,21,60,8.94e-17,68.2,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49305.1,hypothetical protein SEA_BLUEEYEDBEAUTY_197,Streptomyces phage Blueeyedbeauty,60.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,29.0
