qseqid_genome_ID,sseqid_genome_ID,sseqid_virus,distance,total_aln_length,avg_pid,avg_genome_length,qseqid_genome_length,sseqid_genome_length
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MK620899.1,Gordonia phage GodonK,0.996,239,48.5,94808.0,67053.0,122563.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MG962366.1,Rhodococcus phage Finch,0.997,318,37.667,102974.5,67053.0,138896.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,KX774321.1,Rhodococcus phage Weasels2,0.998,196,40.8,101013.0,67053.0,134973.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,KM083128.1,Mycobacterium phage Sparky,0.998,135,35.6,65193.5,67053.0,63334.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MH576973.1,Mycobacterium phage Bromden,0.998,101,49.5,68618.0,67053.0,70183.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MG744354.1,Lactobacillus phage Satyr,0.998,212,23.1,74064.5,67053.0,81076.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,JN699007.1,Mycobacterium phage Acadian,0.998,102,43.1,68458.5,67053.0,69864.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,KC292026.1,Halovirus HGTV-1,0.998,152,44.1,105454.0,67053.0,143855.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MK977695.1,Gordonia phage Pupper,0.998,106,63.2,108941.5,67053.0,150830.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,AY129337.1,Mycobacterium phage Bxz1,0.998,172,36.0,111577.5,67053.0,156102.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MH001449.1,Mycobacterium phage MooMoo,0.999,92,29.3,61115.5,67053.0,55178.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MN585979.1,Mycobacterium phage Yecey3,0.999,69,36.2,60165.0,67053.0,53277.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,GU988610.2,Pseudomonas phage JG004,0.999,139,23.7,80035.0,67053.0,93017.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,MZ322021,Gordonia phage Cafasso,0.999,78,34.6,77105.0,67053.0,87157.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,OK040790,Microbacterium phage Pumpernickel,0.999,79,55.7,126574.0,67053.0,186095.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,OR769222,phage Lak_Megaphage_RVC_JS4_GC31,0.999,121,51.2,271569.0,67053.0,476085.0
RE-CL45B_S12_100M_NODE_1_length_75032_cov_31.819411,NC_022098,Pandoravirus salinus,1.0,143,27.3,1270461.5,67053.0,2473870.0
RE-CL45B_S12_100M_NODE_21_length_4487_cov_18.154558,KJ081346.1,Bacillus phage BCP8-2,0.998,250,25.6,81308.5,3546.0,159071.0
RE-CL45B_S12_100M_NODE_21_length_4487_cov_18.154558,MT732443.1,Cellulophaga phage Nekkels_1,0.998,40,37.5,28465.5,3546.0,53385.0
RE-CL45B_S12_100M_NODE_22_length_4422_cov_10.181589,KC821608.1,Cellulophaga phage phi19:3,0.987,633,27.0,40146.5,4299.0,75994.0
RE-CL45B_S12_100M_NODE_22_length_4422_cov_10.181589,KX130727.1,Escherichia phage phT4A,0.999,43,51.2,87948.5,4299.0,171598.0
RE-CL45B_S12_100M_NODE_24_length_4268_cov_19.394019,KF017002.1,Mycobacterium phage Catdawg,0.991,292,37.0,38044.5,3981.0,72108.0
RE-CL45B_S12_100M_NODE_24_length_4268_cov_19.394019,OK040790,Microbacterium phage Pumpernickel,0.995,581,29.6,95038.0,3981.0,186095.0
RE-CL45B_S12_100M_NODE_2519_length_1403_cov_13.938427,MF975637.1,Streptomyces phage Scap1,0.988,133,64.7,22257.5,1455.0,43060.0
RE-CL45B_S12_100M_NODE_2519_length_1403_cov_13.938427,MN284896.1,Gordonia phage OhMyWard,0.998,35,71.4,31216.5,1455.0,60978.0
RE-CL45B_S12_100M_NODE_251_length_2465_cov_17.589212,MT939242,Enterococcus phage 9184,0.993,138,39.1,23189.5,2271.0,44108.0
RE-CL45B_S12_100M_NODE_251_length_2465_cov_17.589212,KY092479.1,Streptomyces phage Ididsumtinwong,0.998,40,40.0,20044.0,2271.0,37817.0
RE-CL45B_S12_100M_NODE_256_length_2458_cov_12.665834,MW862981,Microbacterium phage Honk,0.994,118,42.4,26262.0,2370.0,50154.0
RE-CL45B_S12_100M_NODE_25_length_4254_cov_21.168135,OR553891,Arthrobacter phage CallinAllBarbz,0.971,605,35.35,22705.5,4206.0,41205.0
RE-CL45B_S12_100M_NODE_25_length_4254_cov_21.168135,JF744988.1,Mycobacterium phage Faith1,0.995,130,55.4,40083.0,4206.0,75960.0
RE-CL45B_S12_100M_NODE_25_length_4254_cov_21.168135,MH697589.1,Microbacterium phage Neferthena,0.996,69,42.0,22956.0,4206.0,41706.0
RE-CL45B_S12_100M_NODE_267_length_2419_cov_11.233926,MK016495.1,Microbacterium phage Goodman,0.997,90,26.7,22378.5,2394.0,42363.0
RE-CL45B_S12_100M_NODE_267_length_2419_cov_11.233926,MH431938.1,Paenibacillus phage C7Cdelta,0.997,97,28.9,29084.0,2394.0,55774.0
RE-CL45B_S12_100M_NODE_283_length_2381_cov_22.465176,MG198777.1,Corynebacterium phage Darwin,0.991,377,27.3,34861.5,1980.0,67743.0
RE-CL45B_S12_100M_NODE_283_length_2381_cov_22.465176,MH744420,Streptomyces phage Kromp,0.997,66,42.4,30124.0,1980.0,58268.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MG962366.1,Rhodococcus phage Finch,0.985,1318,33.067,94003.0,49110.0,138896.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,KX925554.1,Streptomyces phage BRock,0.992,539,39.1,80816.5,49110.0,112523.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MF668280.1,Mycobacterium phage Phabba,0.993,681,37.7,106682.0,49110.0,164254.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MN586040.1,Gordonia phage Stormageddon,0.994,573,32.5,92714.5,49110.0,136319.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MK977695.1,Gordonia phage Pupper,0.994,446,42.65,99970.0,49110.0,150830.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MN585979.1,Mycobacterium phage Yecey3,0.996,125,56.8,51193.5,49110.0,53277.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,JF937101.1,Mycobacterium phage LittleE,0.996,288,36.45,79098.0,49110.0,109086.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,JF704092.1,Mycobacterium phage Alice,0.997,249,41.8,101255.5,49110.0,153401.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MK937592.1,Mycobacterium phage Phrappuccino,0.997,232,36.15,92735.5,49110.0,136361.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,KR080195.1,Mycobacterium phage Phayonce,0.998,60,65.0,49156.5,49110.0,49203.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,AY129337.1,Mycobacterium phage Bxz1,0.999,166,25.3,102606.0,49110.0,156102.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,OR159674,Microbacterium phage Nicole72,0.999,63,31.7,52270.5,49110.0,55431.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,KU998253.1,Gordonia phage Orchid,0.999,46,52.2,64880.0,49110.0,80650.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MN908687.1,Gordonia phage Skog,0.999,86,39.5,100772.5,49110.0,152435.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,EU826466.1,Mycobacterium phage Myrna,0.999,83,34.9,106856.0,49110.0,164602.0
RE-CL45B_S12_100M_NODE_2_length_55162_cov_34.192371,MH536811.1,Streptomyces phage Annadreamy,1.0,34,38.2,87418.0,49110.0,125726.0
RE-CL45B_S12_100M_NODE_30_length_4040_cov_23.530238,HE611333.2,Pseudomonas phage tf,0.977,628,30.4,25162.0,4053.0,46271.0
RE-CL45B_S12_100M_NODE_30_length_4040_cov_23.530238,MK759918.1,Bacillus phage vB_BtS_B83,0.985,466,28.8,27002.5,4053.0,49952.0
RE-CL45B_S12_100M_NODE_30_length_4040_cov_23.530238,MK937611.1,Gordonia phage Verity,0.999,23,69.6,32650.5,4053.0,61248.0
RE-CL45B_S12_100M_NODE_316_length_2331_cov_13.128295,MH153803.1,Microbacterium phage Hyperion,0.993,248,28.6,32023.0,2277.0,61769.0
RE-CL45B_S12_100M_NODE_316_length_2331_cov_13.128295,HM152763.1,Mycobacterium phage LeBron,0.996,106,51.9,37865.0,2277.0,73453.0
RE-CL45B_S12_100M_NODE_31_length_4040_cov_9.193476,CAJDKB010000002,Enterococcus phage vB_EhiS_268,0.991,210,31.0,22327.5,4113.0,40542.0
RE-CL45B_S12_100M_NODE_31_length_4040_cov_9.193476,KM236243.1,Escherichia phage Seurat,0.993,229,31.9,30444.5,4113.0,56776.0
RE-CL45B_S12_100M_NODE_31_length_4040_cov_9.193476,OK562670,Stenotrophomonas phage vB_SM_ytsc_ply2008005c,0.993,135,39.3,23215.5,4113.0,42318.0
RE-CL45B_S12_100M_NODE_31_length_4040_cov_9.193476,KY606587.1,Dinoroseobacter phage vB_DshS-R5C,0.993,343,25.9,40993.5,4113.0,77874.0
RE-CL45B_S12_100M_NODE_3432_length_1285_cov_13.834146,MF668286.1,Rhodococcus phage Trina,0.997,97,69.1,70151.5,1041.0,139262.0
RE-CL45B_S12_100M_NODE_3432_length_1285_cov_13.834146,MZ333457,Enterococcus phage SSsP-1,0.998,44,52.3,29155.5,1041.0,57270.0
RE-CL45B_S12_100M_NODE_3607_length_1267_cov_8.293729,AM749441.1,Pseudomonas virus Yua,0.99,241,41.5,29967.5,1272.0,58663.0
RE-CL45B_S12_100M_NODE_3607_length_1267_cov_8.293729,MT740740.1,Ralstonia phage Gervaise,0.997,78,35.9,31218.0,1272.0,61164.0
RE-CL45B_S12_100M_NODE_3607_length_1267_cov_8.293729,MK473373.2,Pseudomonas phage Lana,0.998,66,50.0,44837.5,1272.0,88403.0
RE-CL45B_S12_100M_NODE_379_length_2234_cov_25.465810,MT740737.1,Ralstonia phage Firinga,0.988,356,23.6,20979.0,2214.0,39744.0
RE-CL45B_S12_100M_NODE_37_length_3920_cov_26.614748,MG845684.1,Pseudomonas phage NV1,0.993,210,26.2,24444.5,3831.0,45058.0
RE-CL45B_S12_100M_NODE_37_length_3920_cov_26.614748,HE611333.2,Pseudomonas phage tf,0.995,127,34.6,25051.0,3831.0,46271.0
RE-CL45B_S12_100M_NODE_37_length_3920_cov_26.614748,JN116823,Rhodococcus phage REQ2,0.996,78,41.0,26580.5,3831.0,49330.0
RE-CL45B_S12_100M_NODE_37_length_3920_cov_26.614748,OP413838,Methanophagales virus PBV299,0.996,159,28.3,37453.0,3831.0,71075.0
RE-CL45B_S12_100M_NODE_3871_length_1240_cov_14.099578,KY084243.1,Pectobacterium phage PP74,0.994,91,45.1,20525.0,1260.0,39790.0
RE-CL45B_S12_100M_NODE_3871_length_1240_cov_14.099578,MF189177.1,Arthrobacter phage Piccoletto,0.997,64,45.3,25534.0,1260.0,49808.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MT451982,Streptomyces phage Cumberbatch,0.981,876,28.4,39136.5,40707.0,37566.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,KP876465.1,Streptomyces phage YDN12,0.988,430,44.2,48617.5,40707.0,56528.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MH834627,Arthrobacter phage Ryan,0.992,242,44.2,41944.5,40707.0,43182.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,OQ330850,Caulobacter phage TMCBR4,0.993,306,30.7,41601.5,40707.0,42496.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,KX683423.1,Mycobacterium phage BabyRay,0.994,236,39.8,45682.0,40707.0,50657.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MT701596,Streptomyces phage Shady,0.994,151,56.3,42917.5,40707.0,45128.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,JF937104.1,Mycobacterium phage Pixie,0.995,268,33.2,50927.0,40707.0,61147.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,JF957057.1,Mycobacterium phage BPBiebs31,0.996,137,48.9,46939.0,40707.0,53171.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MH155868.1,Streptomyces phage FlowerPower,0.996,156,35.9,43420.0,40707.0,46133.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MK411746.1,Arthrobacter phage Sonali,0.997,170,34.1,50890.0,40707.0,61073.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MH183162.1,Microbacterium phage Hendrix,0.997,245,29.4,69232.0,40707.0,97757.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MH834623.1,Arthrobacter phage Peas,0.997,110,36.4,42405.0,40707.0,44103.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,OQ137560,Caulobacter phage ERS,0.997,87,44.8,42704.5,40707.0,44702.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,AP013549.1,uncultured phage_MedDCM-OCT-S39-C11,0.997,101,36.6,41347.0,40707.0,41987.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,KX925554.1,Streptomyces phage BRock,0.997,167,39.5,76615.0,40707.0,112523.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,JF937101.1,Mycobacterium phage LittleE,0.997,205,31.2,74896.5,40707.0,109086.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,OM135608,Serratia phage vB_SmaS_Bonzee,0.998,114,27.2,41376.0,40707.0,42045.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MK061412.1,Streptomyces phage Gilson,0.998,134,45.5,84522.5,40707.0,128338.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MG757153.1,Streptomyces phage BillNye,0.998,67,67.2,83895.5,40707.0,127084.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,ON649702,Poseidoniales virus YSH_150918,0.999,76,39.5,66490.5,40707.0,92274.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,KY087898.2,Pectobacterium phage PP101,0.999,42,47.6,47020.0,40707.0,53333.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,JN651747.1,Aeromonas phage phiAS7,0.999,60,26.7,41139.5,40707.0,41572.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MH638294.1,Ralstonia phage GP4,0.999,54,31.5,50918.0,40707.0,61129.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,MN586040.1,Gordonia phage Stormageddon,0.999,69,39.1,88513.0,40707.0,136319.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,KR052480.1,Sinorhizobium phage phiM7,1.0,40,47.5,114567.0,40707.0,188427.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,JN638751.1,Bacillus phage G,1.0,89,36.0,269110.0,40707.0,497513.0
RE-CL45B_S12_100M_NODE_3_length_44719_cov_51.258150,CP000830,Dinoroseobacter shibae DFL 12 = DSM 16493,1.0,269,29.4,1915145.5,40707.0,3789584.0
RE-CL45B_S12_100M_NODE_4075_length_1223_cov_10.982021,MW406974,Pseudomonas phage TH15,0.992,200,43.5,33562.0,1188.0,65936.0
RE-CL45B_S12_100M_NODE_4522_length_1188_cov_6.255075,AF165214.2,Pseudomonas phage D3,0.995,69,66.7,28700.5,975.0,56426.0
RE-CL45B_S12_100M_NODE_457_length_2146_cov_22.475371,MG459987.2,Klebsiella phage Sugarland,0.998,162,27.8,56477.0,1851.0,111103.0
RE-CL45B_S12_100M_NODE_457_length_2146_cov_22.475371,KP876466.1,Streptomyces phage TP1604,0.998,25,64.0,29509.5,1851.0,57168.0
RE-CL45B_S12_100M_NODE_4657_length_1177_cov_13.527629,MF324898.1,Rhodococcus phage Hiro,0.991,136,53.7,24000.0,1146.0,46854.0
RE-CL45B_S12_100M_NODE_4657_length_1177_cov_13.527629,MH155868.1,Streptomyces phage FlowerPower,0.995,104,44.6,23639.5,1146.0,46133.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,KC821614.1,Cellulophaga phage phi38:1,0.985,1358,20.3,53818.5,35103.0,72534.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,KR905070.1,Lactobacillus phage iLp1308,0.99,386,29.8,34639.5,35103.0,34176.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,OQ858591,Acinetobacter phage vB_AbaAut_ChT04,0.993,169,49.1,38130.5,35103.0,41158.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,KF381361.1,Sinorhizobium phage phiM12,0.996,355,42.5,114902.0,35103.0,194701.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,MF614100.1,Klebsiella phage vB_KpnS_IME279,0.997,93,43.0,38810.5,35103.0,42518.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,MT771343.1,Gordonia phage Clown,0.997,137,28.5,46653.0,35103.0,58203.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,HQ634192.1,Cellulophaga phage phiST,0.998,108,38.9,57108.5,35103.0,79114.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,MN877442.1,Alteromonas phage vB_AmeM_PT11-V22,0.998,88,44.3,63931.5,35103.0,92760.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,AB366653.2,Ralstonia phage phiRSL1,0.998,117,68.4,133179.0,35103.0,231255.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,MK894437.1,Microbacterium phage MonChoix,0.998,65,33.8,38386.5,35103.0,41670.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,MH153808.1,Gordonia phage Petra,0.999,29,65.5,43703.5,35103.0,52304.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,LR027389.1,Escherichia phage vB_Eco_mar003J3,0.999,63,38.1,75287.0,35103.0,115471.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,GU071094.1,Synechococcus phage S-SM1,0.999,74,44.6,104591.0,35103.0,174079.0
RE-CL45B_S12_100M_NODE_4_length_37444_cov_22.272674,GU070616.1,Salmonella phage PVPSE1,0.999,41,48.8,90533.5,35103.0,145964.0
RE-CL45B_S12_100M_NODE_52_length_3663_cov_16.991685,KP876466.1,Streptomyces phage TP1604,0.972,392,72.35,30222.0,3276.0,57168.0
RE-CL45B_S12_100M_NODE_52_length_3663_cov_16.991685,MH155868.1,Streptomyces phage FlowerPower,0.988,162,59.3,24704.5,3276.0,46133.0
RE-CL45B_S12_100M_NODE_52_length_3663_cov_16.991685,KU963248.1,Gordonia phage Yvonnetastic,0.999,73,32.9,50706.0,3276.0,98136.0
RE-CL45B_S12_100M_NODE_5489_length_1124_cov_17.046773,GU580942.1,Rhodococcus phage ReqiPoco6,0.993,150,58.7,39584.0,1104.0,78064.0
RE-CL45B_S12_100M_NODE_5489_length_1124_cov_17.046773,MN585971.1,Gordonia phage Avazak,0.996,98,42.9,30691.0,1104.0,60278.0
RE-CL45B_S12_100M_NODE_58_length_3541_cov_24.476764,MH651189.1,Gordonia phage Schmidt,0.986,338,32.8,23175.5,3252.0,43099.0
RE-CL45B_S12_100M_NODE_58_length_3541_cov_24.476764,MH884648,Caulobacter phage Kronos,0.987,337,28.8,22838.0,3252.0,42424.0
RE-CL45B_S12_100M_NODE_5964_length_1098_cov_6.455417,MF975637.1,Streptomyces phage Scap1,0.988,133,66.2,22089.5,1119.0,43060.0
RE-CL45B_S12_100M_NODE_5964_length_1098_cov_6.455417,MF467948.1,Streptomyces phage DrGrey,0.994,83,66.3,28597.5,1119.0,56076.0
RE-CL45B_S12_100M_NODE_620_length_2010_cov_12.182609,JN699628.3,Mycobacterium phage Bongo,0.992,230,50.4,41105.5,1983.0,80228.0
RE-CL45B_S12_100M_NODE_620_length_2010_cov_12.182609,MN812206.1,Flavobacterium phage vB_FspS_filifjonk9-1,0.996,83,33.7,20005.5,1983.0,38028.0
RE-CL45B_S12_100M_NODE_649_length_1990_cov_13.874419,MH626557.1,Eggerthella phage PMBT5,0.986,191,39.8,16357.5,1785.0,30930.0
RE-CL45B_S12_100M_NODE_713_length_1950_cov_13.218997,JN712910.1,Bacillus phage BCD7,0.997,158,34.2,47818.0,1797.0,93839.0
RE-CL45B_S12_100M_NODE_759_length_1919_cov_19.763948,KJ567041.1,Mycobacterium phage Zapner,0.986,229,59.8,28612.0,1917.0,55307.0
RE-CL45B_S12_100M_NODE_759_length_1919_cov_19.763948,MN908688.1,Mycobacterium phage Cornie,0.988,244,49.2,29154.0,1917.0,56391.0
RE-CL45B_S12_100M_NODE_759_length_1919_cov_19.763948,MG962366.1,Rhodococcus phage Finch,0.999,49,38.8,70406.5,1917.0,138896.0
RE-CL45B_S12_100M_NODE_7_length_9332_cov_75.006036,OP744025,Escherichia phage A5-4,0.998,196,26.5,77277.0,9189.0,145365.0
RE-CL45B_S12_100M_NODE_7_length_9332_cov_75.006036,KY322437,Tetraselmis virus 1,1.0,132,29.5,338610.0,9189.0,668031.0
RE-CL45B_S12_k71_1138514_flag=1_multi=25.0000_len=1068,MG711467.1,Faecalibacterium phage FP_Taranis,0.992,160,43.8,27666.5,1047.0,54286.0
RE-CL45B_S12_k71_1138514_flag=1_multi=25.0000_len=1068,KP054477.1,Lactobacillus phage LfeInf,0.999,40,40.0,53559.0,1047.0,106071.0
RE-CL45B_S12_k71_1162076_flag=1_multi=27.4899_len=2243,KJ567041.1,Mycobacterium phage Zapner,0.986,229,60.3,28646.5,1986.0,55307.0
RE-CL45B_S12_k71_1162076_flag=1_multi=27.4899_len=2243,MN908688.1,Mycobacterium phage Cornie,0.986,271,50.6,29188.5,1986.0,56391.0
RE-CL45B_S12_k71_1162076_flag=1_multi=27.4899_len=2243,MG962366.1,Rhodococcus phage Finch,0.998,94,39.4,70441.0,1986.0,138896.0
RE-CL45B_S12_k71_125617_flag=1_multi=54.1791_len=3236,KP876466.1,Streptomyces phage TP1604,0.983,306,60.3,30045.0,2922.0,57168.0
RE-CL45B_S12_k71_125617_flag=1_multi=54.1791_len=3236,LT906555,Orpheovirus IHUMI-LCC2,1.0,179,30.2,738247.5,2922.0,1473573.0
RE-CL45B_S12_k71_1310233_flag=1_multi=49.0000_len=4930,KU963261.1,Gordonia phage BetterKatz,0.991,246,35.4,27685.0,4734.0,50636.0
RE-CL45B_S12_k71_1310233_flag=1_multi=49.0000_len=4930,MG198784.1,Gordonia phage Gustav,0.994,83,56.6,24571.0,4734.0,44408.0
RE-CL45B_S12_k71_1310233_flag=1_multi=49.0000_len=4930,MN234170,Mycobacterium phage MalagasyRose,0.996,143,30.1,29517.5,4734.0,54301.0
RE-CL45B_S12_k71_1607317_flag=1_multi=31.7505_len=1522,KP876466.1,Streptomyces phage TP1604,0.992,201,37.4,29335.5,1503.0,57168.0
RE-CL45B_S12_k71_1654687_flag=1_multi=36.1444_len=2398,MN234170,Mycobacterium phage MalagasyRose,0.997,47,53.2,28296.5,2292.0,54301.0
RE-CL45B_S12_k71_1767410_flag=1_multi=10.9044_len=2665,ON189044,Xanthomonas phage Pfeifenkraut,0.996,61,44.3,23007.0,2223.0,43791.0
RE-CL45B_S12_k71_1767410_flag=1_multi=10.9044_len=2665,ON970578,Gordonia phage Aleemily,0.998,90,40.0,44220.5,2223.0,86218.0
RE-CL45B_S12_k71_1767410_flag=1_multi=10.9044_len=2665,MK473373.2,Pseudomonas phage Lana,0.998,83,27.7,45313.0,2223.0,88403.0
RE-CL45B_S12_k71_1767410_flag=1_multi=10.9044_len=2665,MK795384.1,Vibrio phage VAP7,0.999,115,30.4,73454.0,2223.0,144685.0
RE-CL45B_S12_k71_1886856_flag=1_multi=28.9898_len=3705,AY029185.2,Bordetella phage BPP-1,0.973,500,44.7,22664.0,2835.0,42493.0
RE-CL45B_S12_k71_1886856_flag=1_multi=28.9898_len=3705,HM072038.1,Bacillus phage phi105,0.996,110,28.2,21076.5,2835.0,39318.0
RE-CL45B_S12_k71_1886856_flag=1_multi=28.9898_len=3705,AY605181.1,Burkholderia phage BcepC6B,0.997,61,36.1,22625.0,2835.0,42415.0
RE-CL45B_S12_k71_2081814_flag=1_multi=48.0000_len=3105,DQ499600.1,Corynebacterium phage P1201,0.992,424,23.8,36695.0,2811.0,70579.0
RE-CL45B_S12_k71_2081814_flag=1_multi=48.0000_len=3105,FJ174691.1,Mycobacterium phage Konstantine,0.995,241,24.5,35881.5,2811.0,68952.0
RE-CL45B_S12_k71_2273180_flag=1_multi=59.0000_len=3447,ON005621,Stenotrophomonas phage A1432,0.983,479,38.0,32505.5,3351.0,61660.0
RE-CL45B_S12_k71_2339146_flag=1_multi=47.0000_len=2311,JX875065.1,Staphylococcus phage SA5,0.997,141,44.0,69472.5,1914.0,137031.0
RE-CL45B_S12_k71_2339146_flag=1_multi=47.0000_len=2311,KF766125.2,Shigella phage 75/02 Stx,0.998,86,29.1,31394.5,1914.0,60875.0
RE-CL45B_S12_k71_2438635_flag=1_multi=34.0000_len=1321,MN812206.1,Flavobacterium phage vB_FspS_filifjonk9-1,0.996,87,32.2,19648.5,1269.0,38028.0
RE-CL45B_S12_k71_2438635_flag=1_multi=34.0000_len=1321,JN699628.3,Mycobacterium phage Bongo,0.996,115,50.4,40748.5,1269.0,80228.0
RE-CL45B_S12_k71_2463529_flag=1_multi=39.0000_len=2766,KX670790.2,Streptomyces phage Rima,0.968,477,68.333,29444.5,2721.0,56168.0
RE-CL45B_S12_k71_2463529_flag=1_multi=39.0000_len=2766,MN284896.1,Gordonia phage OhMyWard,0.989,267,43.4,31849.5,2721.0,60978.0
RE-CL45B_S12_k71_2463529_flag=1_multi=39.0000_len=2766,GU580941.1,Rhodococcus phage ReqiPepy6,0.996,96,60.4,39759.0,2721.0,76797.0
RE-CL45B_S12_k71_2463529_flag=1_multi=39.0000_len=2766,MK376953.1,Gordonia phage Rickmore,0.997,51,58.8,31469.5,2721.0,60218.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,KC821608.1,Cellulophaga phage phi19:3,0.985,853,25.75,44663.0,13332.0,75994.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,MT732432.1,Cellulophaga phage Calle_1,0.99,596,24.0,43155.5,13332.0,72979.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,MF678789.1,Enterococcus phage phiSHEF4,0.992,186,37.6,27206.5,13332.0,41081.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,MT732474.1,Tenacibaculum phage Gundel_1,0.997,210,22.9,46082.5,13332.0,78833.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,MT074459.1,Salmonella phage bastian,0.998,89,38.2,62904.5,13332.0,112477.0
RE-CL45B_S12_k71_2488330_flag=1_multi=42.0000_len=13664,MN094788.1,Achromobacter phage Motura,0.999,89,33.7,117381.5,13332.0,221431.0
RE-CL45B_S12_k71_2490637_flag=1_multi=50.1606_len=6271,MH576960.1,Gordonia phage Pleakley,0.982,749,27.4,35045.0,5985.0,64105.0
